trade_date,underlier,expiry_date,strike,option_type,instrument_name,filename
2022-11-16,NIFTY,2022-11-17,15050,PE,NIFTY22111715050PE,NIFTY22111715050PE.csv
2022-11-16,NIFTY,2022-11-17,15100,PE,NIFTY22111715100PE,NIFTY22111715100PE.csv
2022-11-16,NIFTY,2022-11-17,15150,PE,NIFTY22111715150PE,NIFTY22111715150PE.csv
2022-11-16,NIFTY,2022-11-17,15200,PE,NIFTY22111715200PE,NIFTY22111715200PE.csv
2022-11-16,NIFTY,2022-11-17,15250,PE,NIFTY22111715250PE,NIFTY22111715250PE.csv
2022-11-16,NIFTY,2022-11-17,15300,PE,NIFTY22111715300PE,NIFTY22111715300PE.csv
2022-11-16,NIFTY,2022-11-17,15350,PE,NIFTY22111715350PE,NIFTY22111715350PE.csv
2022-11-16,NIFTY,2022-11-17,15400,PE,NIFTY22111715400PE,NIFTY22111715400PE.csv
2022-11-16,NIFTY,2022-11-17,15450,PE,NIFTY22111715450PE,NIFTY22111715450PE.csv
2022-11-16,NIFTY,2022-11-17,15500,PE,NIFTY22111715500PE,NIFTY22111715500PE.csv
2022-11-16,NIFTY,2022-11-17,15550,PE,NIFTY22111715550PE,NIFTY22111715550PE.csv
2022-11-16,NIFTY,2022-11-17,15600,PE,NIFTY22111715600PE,NIFTY22111715600PE.csv
2022-11-16,NIFTY,2022-11-17,15700,PE,NIFTY22111715700PE,NIFTY22111715700PE.csv
2022-11-16,NIFTY,2022-11-17,15750,PE,NIFTY22111715750PE,NIFTY22111715750PE.csv
2022-11-16,NIFTY,2022-11-17,15800,PE,NIFTY22111715800PE,NIFTY22111715800PE.csv
2022-11-16,NIFTY,2022-11-17,15850,PE,NIFTY22111715850PE,NIFTY22111715850PE.csv
2022-11-16,NIFTY,2022-11-17,15900,PE,NIFTY22111715900PE,NIFTY22111715900PE.csv
2022-11-16,NIFTY,2022-11-17,15950,PE,NIFTY22111715950PE,NIFTY22111715950PE.csv
2022-11-16,NIFTY,2022-11-17,16000,PE,NIFTY22111716000PE,NIFTY22111716000PE.csv
2022-11-16,NIFTY,2022-11-17,16050,PE,NIFTY22111716050PE,NIFTY22111716050PE.csv
2022-11-16,NIFTY,2022-11-17,16100,PE,NIFTY22111716100PE,NIFTY22111716100PE.csv
2022-11-16,NIFTY,2022-11-17,16150,PE,NIFTY22111716150PE,NIFTY22111716150PE.csv
2022-11-16,NIFTY,2022-11-17,16200,PE,NIFTY22111716200PE,NIFTY22111716200PE.csv
2022-11-16,NIFTY,2022-11-17,16250,PE,NIFTY22111716250PE,NIFTY22111716250PE.csv
2022-11-16,NIFTY,2022-11-17,16300,PE,NIFTY22111716300PE,NIFTY22111716300PE.csv
2022-11-16,NIFTY,2022-11-17,16350,CE,NIFTY22111716350CE,NIFTY22111716350CE.csv
2022-11-16,NIFTY,2022-11-17,16350,PE,NIFTY22111716350PE,NIFTY22111716350PE.csv
2022-11-16,NIFTY,2022-11-17,16400,CE,NIFTY22111716400CE,NIFTY22111716400CE.csv
2022-11-16,NIFTY,2022-11-17,16400,PE,NIFTY22111716400PE,NIFTY22111716400PE.csv
2022-11-16,NIFTY,2022-11-17,16450,PE,NIFTY22111716450PE,NIFTY22111716450PE.csv
2022-11-16,NIFTY,2022-11-17,16500,CE,NIFTY22111716500CE,NIFTY22111716500CE.csv
2022-11-16,NIFTY,2022-11-17,16500,PE,NIFTY22111716500PE,NIFTY22111716500PE.csv
2022-11-16,NIFTY,2022-11-17,16550,PE,NIFTY22111716550PE,NIFTY22111716550PE.csv
2022-11-16,NIFTY,2022-11-17,16600,PE,NIFTY22111716600PE,NIFTY22111716600PE.csv
2022-11-16,NIFTY,2022-11-17,16650,PE,NIFTY22111716650PE,NIFTY22111716650PE.csv
2022-11-16,NIFTY,2022-11-17,16700,PE,NIFTY22111716700PE,NIFTY22111716700PE.csv
2022-11-16,NIFTY,2022-11-17,16750,CE,NIFTY22111716750CE,NIFTY22111716750CE.csv
2022-11-16,NIFTY,2022-11-17,16750,PE,NIFTY22111716750PE,NIFTY22111716750PE.csv
2022-11-16,NIFTY,2022-11-17,16800,CE,NIFTY22111716800CE,NIFTY22111716800CE.csv
2022-11-16,NIFTY,2022-11-17,16800,PE,NIFTY22111716800PE,NIFTY22111716800PE.csv
2022-11-16,NIFTY,2022-11-17,16850,PE,NIFTY22111716850PE,NIFTY22111716850PE.csv
2022-11-16,NIFTY,2022-11-17,16900,CE,NIFTY22111716900CE,NIFTY22111716900CE.csv
2022-11-16,NIFTY,2022-11-17,16900,PE,NIFTY22111716900PE,NIFTY22111716900PE.csv
2022-11-16,NIFTY,2022-11-17,16950,PE,NIFTY22111716950PE,NIFTY22111716950PE.csv
2022-11-16,NIFTY,2022-11-17,17000,CE,NIFTY22111717000CE,NIFTY22111717000CE.csv
2022-11-16,NIFTY,2022-11-17,17000,PE,NIFTY22111717000PE,NIFTY22111717000PE.csv
2022-11-16,NIFTY,2022-11-17,17050,PE,NIFTY22111717050PE,NIFTY22111717050PE.csv
2022-11-16,NIFTY,2022-11-17,17100,CE,NIFTY22111717100CE,NIFTY22111717100CE.csv
2022-11-16,NIFTY,2022-11-17,17100,PE,NIFTY22111717100PE,NIFTY22111717100PE.csv
2022-11-16,NIFTY,2022-11-17,17150,CE,NIFTY22111717150CE,NIFTY22111717150CE.csv
2022-11-16,NIFTY,2022-11-17,17150,PE,NIFTY22111717150PE,NIFTY22111717150PE.csv
2022-11-16,NIFTY,2022-11-17,17200,CE,NIFTY22111717200CE,NIFTY22111717200CE.csv
2022-11-16,NIFTY,2022-11-17,17200,PE,NIFTY22111717200PE,NIFTY22111717200PE.csv
2022-11-16,NIFTY,2022-11-17,17250,CE,NIFTY22111717250CE,NIFTY22111717250CE.csv
2022-11-16,NIFTY,2022-11-17,17250,PE,NIFTY22111717250PE,NIFTY22111717250PE.csv
2022-11-16,NIFTY,2022-11-17,17300,CE,NIFTY22111717300CE,NIFTY22111717300CE.csv
2022-11-16,NIFTY,2022-11-17,17300,PE,NIFTY22111717300PE,NIFTY22111717300PE.csv
2022-11-16,NIFTY,2022-11-17,17350,CE,NIFTY22111717350CE,NIFTY22111717350CE.csv
2022-11-16,NIFTY,2022-11-17,17350,PE,NIFTY22111717350PE,NIFTY22111717350PE.csv
2022-11-16,NIFTY,2022-11-17,17400,CE,NIFTY22111717400CE,NIFTY22111717400CE.csv
2022-11-16,NIFTY,2022-11-17,17400,PE,NIFTY22111717400PE,NIFTY22111717400PE.csv
2022-11-16,NIFTY,2022-11-17,17450,CE,NIFTY22111717450CE,NIFTY22111717450CE.csv
2022-11-16,NIFTY,2022-11-17,17450,PE,NIFTY22111717450PE,NIFTY22111717450PE.csv
2022-11-16,NIFTY,2022-11-17,17500,CE,NIFTY22111717500CE,NIFTY22111717500CE.csv
2022-11-16,NIFTY,2022-11-17,17500,PE,NIFTY22111717500PE,NIFTY22111717500PE.csv
2022-11-16,NIFTY,2022-11-17,17550,PE,NIFTY22111717550PE,NIFTY22111717550PE.csv
2022-11-16,NIFTY,2022-11-17,17600,CE,NIFTY22111717600CE,NIFTY22111717600CE.csv
2022-11-16,NIFTY,2022-11-17,17600,PE,NIFTY22111717600PE,NIFTY22111717600PE.csv
2022-11-16,NIFTY,2022-11-17,17650,CE,NIFTY22111717650CE,NIFTY22111717650CE.csv
2022-11-16,NIFTY,2022-11-17,17650,PE,NIFTY22111717650PE,NIFTY22111717650PE.csv
2022-11-16,NIFTY,2022-11-17,17700,CE,NIFTY22111717700CE,NIFTY22111717700CE.csv
2022-11-16,NIFTY,2022-11-17,17700,PE,NIFTY22111717700PE,NIFTY22111717700PE.csv
2022-11-16,NIFTY,2022-11-17,17750,CE,NIFTY22111717750CE,NIFTY22111717750CE.csv
2022-11-16,NIFTY,2022-11-17,17750,PE,NIFTY22111717750PE,NIFTY22111717750PE.csv
2022-11-16,NIFTY,2022-11-17,17800,CE,NIFTY22111717800CE,NIFTY22111717800CE.csv
2022-11-16,NIFTY,2022-11-17,17800,PE,NIFTY22111717800PE,NIFTY22111717800PE.csv
2022-11-16,NIFTY,2022-11-17,17850,CE,NIFTY22111717850CE,NIFTY22111717850CE.csv
2022-11-16,NIFTY,2022-11-17,17850,PE,NIFTY22111717850PE,NIFTY22111717850PE.csv
2022-11-16,NIFTY,2022-11-17,17900,CE,NIFTY22111717900CE,NIFTY22111717900CE.csv
2022-11-16,NIFTY,2022-11-17,17900,PE,NIFTY22111717900PE,NIFTY22111717900PE.csv
2022-11-16,NIFTY,2022-11-17,17950,CE,NIFTY22111717950CE,NIFTY22111717950CE.csv
2022-11-16,NIFTY,2022-11-17,17950,PE,NIFTY22111717950PE,NIFTY22111717950PE.csv
2022-11-16,NIFTY,2022-11-17,18000,CE,NIFTY22111718000CE,NIFTY22111718000CE.csv
2022-11-16,NIFTY,2022-11-17,18000,PE,NIFTY22111718000PE,NIFTY22111718000PE.csv
2022-11-16,NIFTY,2022-11-17,18050,CE,NIFTY22111718050CE,NIFTY22111718050CE.csv
2022-11-16,NIFTY,2022-11-17,18050,PE,NIFTY22111718050PE,NIFTY22111718050PE.csv
2022-11-16,NIFTY,2022-11-17,18100,CE,NIFTY22111718100CE,NIFTY22111718100CE.csv
2022-11-16,NIFTY,2022-11-17,18100,PE,NIFTY22111718100PE,NIFTY22111718100PE.csv
2022-11-16,NIFTY,2022-11-17,18150,CE,NIFTY22111718150CE,NIFTY22111718150CE.csv
2022-11-16,NIFTY,2022-11-17,18150,PE,NIFTY22111718150PE,NIFTY22111718150PE.csv
2022-11-16,NIFTY,2022-11-17,18200,CE,NIFTY22111718200CE,NIFTY22111718200CE.csv
2022-11-16,NIFTY,2022-11-17,18200,PE,NIFTY22111718200PE,NIFTY22111718200PE.csv
2022-11-16,NIFTY,2022-11-17,18250,CE,NIFTY22111718250CE,NIFTY22111718250CE.csv
2022-11-16,NIFTY,2022-11-17,18250,PE,NIFTY22111718250PE,NIFTY22111718250PE.csv
2022-11-16,NIFTY,2022-11-17,18300,CE,NIFTY22111718300CE,NIFTY22111718300CE.csv
2022-11-16,NIFTY,2022-11-17,18300,PE,NIFTY22111718300PE,NIFTY22111718300PE.csv
2022-11-16,NIFTY,2022-11-17,18350,CE,NIFTY22111718350CE,NIFTY22111718350CE.csv
2022-11-16,NIFTY,2022-11-17,18350,PE,NIFTY22111718350PE,NIFTY22111718350PE.csv
2022-11-16,NIFTY,2022-11-17,18400,CE,NIFTY22111718400CE,NIFTY22111718400CE.csv
2022-11-16,NIFTY,2022-11-17,18400,PE,NIFTY22111718400PE,NIFTY22111718400PE.csv
2022-11-16,NIFTY,2022-11-17,18450,CE,NIFTY22111718450CE,NIFTY22111718450CE.csv
2022-11-16,NIFTY,2022-11-17,18450,PE,NIFTY22111718450PE,NIFTY22111718450PE.csv
2022-11-16,NIFTY,2022-11-17,18500,CE,NIFTY22111718500CE,NIFTY22111718500CE.csv
2022-11-16,NIFTY,2022-11-17,18500,PE,NIFTY22111718500PE,NIFTY22111718500PE.csv
2022-11-16,NIFTY,2022-11-17,18550,CE,NIFTY22111718550CE,NIFTY22111718550CE.csv
2022-11-16,NIFTY,2022-11-17,18550,PE,NIFTY22111718550PE,NIFTY22111718550PE.csv
2022-11-16,NIFTY,2022-11-17,18600,CE,NIFTY22111718600CE,NIFTY22111718600CE.csv
2022-11-16,NIFTY,2022-11-17,18600,PE,NIFTY22111718600PE,NIFTY22111718600PE.csv
2022-11-16,NIFTY,2022-11-17,18650,CE,NIFTY22111718650CE,NIFTY22111718650CE.csv
2022-11-16,NIFTY,2022-11-17,18650,PE,NIFTY22111718650PE,NIFTY22111718650PE.csv
2022-11-16,NIFTY,2022-11-17,18700,CE,NIFTY22111718700CE,NIFTY22111718700CE.csv
2022-11-16,NIFTY,2022-11-17,18700,PE,NIFTY22111718700PE,NIFTY22111718700PE.csv
2022-11-16,NIFTY,2022-11-17,18750,CE,NIFTY22111718750CE,NIFTY22111718750CE.csv
2022-11-16,NIFTY,2022-11-17,18750,PE,NIFTY22111718750PE,NIFTY22111718750PE.csv
2022-11-16,NIFTY,2022-11-17,18800,CE,NIFTY22111718800CE,NIFTY22111718800CE.csv
2022-11-16,NIFTY,2022-11-17,18800,PE,NIFTY22111718800PE,NIFTY22111718800PE.csv
2022-11-16,NIFTY,2022-11-17,18850,CE,NIFTY22111718850CE,NIFTY22111718850CE.csv
2022-11-16,NIFTY,2022-11-17,18850,PE,NIFTY22111718850PE,NIFTY22111718850PE.csv
2022-11-16,NIFTY,2022-11-17,18900,CE,NIFTY22111718900CE,NIFTY22111718900CE.csv
2022-11-16,NIFTY,2022-11-17,18900,PE,NIFTY22111718900PE,NIFTY22111718900PE.csv
2022-11-16,NIFTY,2022-11-17,18950,CE,NIFTY22111718950CE,NIFTY22111718950CE.csv
2022-11-16,NIFTY,2022-11-17,18950,PE,NIFTY22111718950PE,NIFTY22111718950PE.csv
2022-11-16,NIFTY,2022-11-17,19000,CE,NIFTY22111719000CE,NIFTY22111719000CE.csv
2022-11-16,NIFTY,2022-11-17,19000,PE,NIFTY22111719000PE,NIFTY22111719000PE.csv
2022-11-16,NIFTY,2022-11-17,19050,CE,NIFTY22111719050CE,NIFTY22111719050CE.csv
2022-11-16,NIFTY,2022-11-17,19050,PE,NIFTY22111719050PE,NIFTY22111719050PE.csv
2022-11-16,NIFTY,2022-11-17,19100,CE,NIFTY22111719100CE,NIFTY22111719100CE.csv
2022-11-16,NIFTY,2022-11-17,19100,PE,NIFTY22111719100PE,NIFTY22111719100PE.csv
2022-11-16,NIFTY,2022-11-17,19150,CE,NIFTY22111719150CE,NIFTY22111719150CE.csv
2022-11-16,NIFTY,2022-11-17,19200,CE,NIFTY22111719200CE,NIFTY22111719200CE.csv
2022-11-16,NIFTY,2022-11-17,19250,CE,NIFTY22111719250CE,NIFTY22111719250CE.csv
2022-11-16,NIFTY,2022-11-17,19300,CE,NIFTY22111719300CE,NIFTY22111719300CE.csv
2022-11-16,NIFTY,2022-11-17,19300,PE,NIFTY22111719300PE,NIFTY22111719300PE.csv
2022-11-16,NIFTY,2022-11-17,19350,CE,NIFTY22111719350CE,NIFTY22111719350CE.csv
2022-11-16,NIFTY,2022-11-17,19400,CE,NIFTY22111719400CE,NIFTY22111719400CE.csv
2022-11-16,NIFTY,2022-11-17,19400,PE,NIFTY22111719400PE,NIFTY22111719400PE.csv
2022-11-16,NIFTY,2022-11-17,19450,CE,NIFTY22111719450CE,NIFTY22111719450CE.csv
2022-11-16,NIFTY,2022-11-17,19500,CE,NIFTY22111719500CE,NIFTY22111719500CE.csv
2022-11-16,NIFTY,2022-11-17,19500,PE,NIFTY22111719500PE,NIFTY22111719500PE.csv
2022-11-16,NIFTY,2022-11-17,19550,CE,NIFTY22111719550CE,NIFTY22111719550CE.csv
2022-11-16,NIFTY,2022-11-17,19600,CE,NIFTY22111719600CE,NIFTY22111719600CE.csv
2022-11-16,NIFTY,2022-11-17,19650,CE,NIFTY22111719650CE,NIFTY22111719650CE.csv
2022-11-16,NIFTY,2022-11-17,19700,CE,NIFTY22111719700CE,NIFTY22111719700CE.csv
2022-11-16,NIFTY,2022-11-17,19750,CE,NIFTY22111719750CE,NIFTY22111719750CE.csv
2022-11-16,NIFTY,2022-11-17,19800,CE,NIFTY22111719800CE,NIFTY22111719800CE.csv
2022-11-16,NIFTY,2022-11-17,19850,CE,NIFTY22111719850CE,NIFTY22111719850CE.csv
2022-11-16,NIFTY,2022-11-17,19900,CE,NIFTY22111719900CE,NIFTY22111719900CE.csv
2022-11-16,NIFTY,2022-11-17,19950,CE,NIFTY22111719950CE,NIFTY22111719950CE.csv
2022-11-17,BANKNIFTY,2022-11-17,30500,PE,BANKNIFTY22111730500PE,BANKNIFTY22111730500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,31000,PE,BANKNIFTY22111731000PE,BANKNIFTY22111731000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,31500,PE,BANKNIFTY22111731500PE,BANKNIFTY22111731500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,32000,PE,BANKNIFTY22111732000PE,BANKNIFTY22111732000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,32500,PE,BANKNIFTY22111732500PE,BANKNIFTY22111732500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,33000,PE,BANKNIFTY22111733000PE,BANKNIFTY22111733000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,33500,PE,BANKNIFTY22111733500PE,BANKNIFTY22111733500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34000,PE,BANKNIFTY22111734000PE,BANKNIFTY22111734000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34500,PE,BANKNIFTY22111734500PE,BANKNIFTY22111734500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34600,PE,BANKNIFTY22111734600PE,BANKNIFTY22111734600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34700,PE,BANKNIFTY22111734700PE,BANKNIFTY22111734700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34800,PE,BANKNIFTY22111734800PE,BANKNIFTY22111734800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,34900,PE,BANKNIFTY22111734900PE,BANKNIFTY22111734900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35000,CE,BANKNIFTY22111735000CE,BANKNIFTY22111735000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,35000,PE,BANKNIFTY22111735000PE,BANKNIFTY22111735000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35200,PE,BANKNIFTY22111735200PE,BANKNIFTY22111735200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35300,PE,BANKNIFTY22111735300PE,BANKNIFTY22111735300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35400,PE,BANKNIFTY22111735400PE,BANKNIFTY22111735400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35500,PE,BANKNIFTY22111735500PE,BANKNIFTY22111735500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35800,PE,BANKNIFTY22111735800PE,BANKNIFTY22111735800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,35900,PE,BANKNIFTY22111735900PE,BANKNIFTY22111735900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36000,CE,BANKNIFTY22111736000CE,BANKNIFTY22111736000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,36000,PE,BANKNIFTY22111736000PE,BANKNIFTY22111736000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36100,PE,BANKNIFTY22111736100PE,BANKNIFTY22111736100PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36200,PE,BANKNIFTY22111736200PE,BANKNIFTY22111736200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36300,PE,BANKNIFTY22111736300PE,BANKNIFTY22111736300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36400,PE,BANKNIFTY22111736400PE,BANKNIFTY22111736400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36500,CE,BANKNIFTY22111736500CE,BANKNIFTY22111736500CE.csv
2022-11-17,BANKNIFTY,2022-11-17,36500,PE,BANKNIFTY22111736500PE,BANKNIFTY22111736500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36600,PE,BANKNIFTY22111736600PE,BANKNIFTY22111736600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36700,PE,BANKNIFTY22111736700PE,BANKNIFTY22111736700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36800,PE,BANKNIFTY22111736800PE,BANKNIFTY22111736800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,36900,PE,BANKNIFTY22111736900PE,BANKNIFTY22111736900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37000,CE,BANKNIFTY22111737000CE,BANKNIFTY22111737000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,37000,PE,BANKNIFTY22111737000PE,BANKNIFTY22111737000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37100,PE,BANKNIFTY22111737100PE,BANKNIFTY22111737100PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37200,PE,BANKNIFTY22111737200PE,BANKNIFTY22111737200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37300,CE,BANKNIFTY22111737300CE,BANKNIFTY22111737300CE.csv
2022-11-17,BANKNIFTY,2022-11-17,37300,PE,BANKNIFTY22111737300PE,BANKNIFTY22111737300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37400,PE,BANKNIFTY22111737400PE,BANKNIFTY22111737400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37500,CE,BANKNIFTY22111737500CE,BANKNIFTY22111737500CE.csv
2022-11-17,BANKNIFTY,2022-11-17,37500,PE,BANKNIFTY22111737500PE,BANKNIFTY22111737500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37600,PE,BANKNIFTY22111737600PE,BANKNIFTY22111737600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37700,PE,BANKNIFTY22111737700PE,BANKNIFTY22111737700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37800,PE,BANKNIFTY22111737800PE,BANKNIFTY22111737800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,37900,PE,BANKNIFTY22111737900PE,BANKNIFTY22111737900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38000,CE,BANKNIFTY22111738000CE,BANKNIFTY22111738000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,38000,PE,BANKNIFTY22111738000PE,BANKNIFTY22111738000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38100,CE,BANKNIFTY22111738100CE,BANKNIFTY22111738100CE.csv
2022-11-17,BANKNIFTY,2022-11-17,38100,PE,BANKNIFTY22111738100PE,BANKNIFTY22111738100PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38200,PE,BANKNIFTY22111738200PE,BANKNIFTY22111738200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38300,PE,BANKNIFTY22111738300PE,BANKNIFTY22111738300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38400,PE,BANKNIFTY22111738400PE,BANKNIFTY22111738400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38500,CE,BANKNIFTY22111738500CE,BANKNIFTY22111738500CE.csv
2022-11-17,BANKNIFTY,2022-11-17,38500,PE,BANKNIFTY22111738500PE,BANKNIFTY22111738500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38600,CE,BANKNIFTY22111738600CE,BANKNIFTY22111738600CE.csv
2022-11-17,BANKNIFTY,2022-11-17,38600,PE,BANKNIFTY22111738600PE,BANKNIFTY22111738600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38700,PE,BANKNIFTY22111738700PE,BANKNIFTY22111738700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38800,PE,BANKNIFTY22111738800PE,BANKNIFTY22111738800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,38900,PE,BANKNIFTY22111738900PE,BANKNIFTY22111738900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39000,CE,BANKNIFTY22111739000CE,BANKNIFTY22111739000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,39000,PE,BANKNIFTY22111739000PE,BANKNIFTY22111739000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39100,PE,BANKNIFTY22111739100PE,BANKNIFTY22111739100PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39200,PE,BANKNIFTY22111739200PE,BANKNIFTY22111739200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39300,PE,BANKNIFTY22111739300PE,BANKNIFTY22111739300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39400,PE,BANKNIFTY22111739400PE,BANKNIFTY22111739400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39500,CE,BANKNIFTY22111739500CE,BANKNIFTY22111739500CE.csv
2022-11-17,BANKNIFTY,2022-11-17,39500,PE,BANKNIFTY22111739500PE,BANKNIFTY22111739500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39600,CE,BANKNIFTY22111739600CE,BANKNIFTY22111739600CE.csv
2022-11-17,BANKNIFTY,2022-11-17,39600,PE,BANKNIFTY22111739600PE,BANKNIFTY22111739600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39700,CE,BANKNIFTY22111739700CE,BANKNIFTY22111739700CE.csv
2022-11-17,BANKNIFTY,2022-11-17,39700,PE,BANKNIFTY22111739700PE,BANKNIFTY22111739700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39800,CE,BANKNIFTY22111739800CE,BANKNIFTY22111739800CE.csv
2022-11-17,BANKNIFTY,2022-11-17,39800,PE,BANKNIFTY22111739800PE,BANKNIFTY22111739800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,39900,PE,BANKNIFTY22111739900PE,BANKNIFTY22111739900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40000,CE,BANKNIFTY22111740000CE,BANKNIFTY22111740000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40000,PE,BANKNIFTY22111740000PE,BANKNIFTY22111740000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40100,CE,BANKNIFTY22111740100CE,BANKNIFTY22111740100CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40100,PE,BANKNIFTY22111740100PE,BANKNIFTY22111740100PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40200,CE,BANKNIFTY22111740200CE,BANKNIFTY22111740200CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40200,PE,BANKNIFTY22111740200PE,BANKNIFTY22111740200PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40300,CE,BANKNIFTY22111740300CE,BANKNIFTY22111740300CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40300,PE,BANKNIFTY22111740300PE,BANKNIFTY22111740300PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40400,CE,BANKNIFTY22111740400CE,BANKNIFTY22111740400CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40400,PE,BANKNIFTY22111740400PE,BANKNIFTY22111740400PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40500,CE,BANKNIFTY22111740500CE,BANKNIFTY22111740500CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40500,PE,BANKNIFTY22111740500PE,BANKNIFTY22111740500PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40600,CE,BANKNIFTY22111740600CE,BANKNIFTY22111740600CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40600,PE,BANKNIFTY22111740600PE,BANKNIFTY22111740600PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40700,CE,BANKNIFTY22111740700CE,BANKNIFTY22111740700CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40700,PE,BANKNIFTY22111740700PE,BANKNIFTY22111740700PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40800,CE,BANKNIFTY22111740800CE,BANKNIFTY22111740800CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40800,PE,BANKNIFTY22111740800PE,BANKNIFTY22111740800PE.csv
2022-11-17,BANKNIFTY,2022-11-17,40900,CE,BANKNIFTY22111740900CE,BANKNIFTY22111740900CE.csv
2022-11-17,BANKNIFTY,2022-11-17,40900,PE,BANKNIFTY22111740900PE,BANKNIFTY22111740900PE.csv
2022-11-17,BANKNIFTY,2022-11-17,41000,CE,BANKNIFTY22111741000CE,BANKNIFTY22111741000CE.csv
2022-11-17,BANKNIFTY,2022-11-17,41000,PE,BANKNIFTY22111741000PE,BANKNIFTY22111741000PE.csv
2022-11-17,BANKNIFTY,2022-11-17,41100,CE,BANKNIFTY22111741100CE,BANKNIFTY22111741100CE.csv
