trade_date,timestamp,underlier,state,strike,ce_instrument,ce_entry_price,pe_instrument,pe_entry_price,trigger
2022-11-07,2022-11-07 13:07:08,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,84.5,NIFTY22111018150PE,105.75,ROLL
2022-11-07,2022-11-07 13:08:09,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.15,NIFTY22111018200PE,132.6,ROLL
2022-11-07,2022-11-07 13:08:12,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.3,NIFTY22111018150PE,105.1,ROLL
2022-11-07,2022-11-07 13:08:13,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.05,NIFTY22111018200PE,132.85,ROLL
2022-11-07,2022-11-07 13:08:21,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.55,NIFTY22111018150PE,104.8,ROLL
2022-11-07,2022-11-07 13:08:22,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.05,NIFTY22111018200PE,132.6,ROLL
2022-11-07,2022-11-07 13:08:27,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,84.95,NIFTY22111018150PE,105.7,ROLL
2022-11-07,2022-11-07 13:09:21,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.25,NIFTY22111018200PE,133.55,ROLL
2022-11-07,2022-11-07 13:09:25,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.5,NIFTY22111018150PE,104.85,ROLL
2022-11-07,2022-11-07 13:10:23,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.5,NIFTY22111018200PE,132.25,ROLL
2022-11-07,2022-11-07 13:10:26,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.55,NIFTY22111018150PE,104.85,ROLL
2022-11-07,2022-11-07 13:10:29,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.2,NIFTY22111018200PE,132.15,ROLL
2022-11-07,2022-11-07 13:10:35,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.35,NIFTY22111018150PE,105.0,ROLL
2022-11-07,2022-11-07 13:10:40,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.5,NIFTY22111018200PE,132.3,ROLL
2022-11-07,2022-11-07 13:12:39,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,84.75,NIFTY22111018150PE,105.35,ROLL
2022-11-07,2022-11-07 13:12:41,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.4,NIFTY22111018200PE,132.8,ROLL
2022-11-07,2022-11-07 13:14:55,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,84.35,NIFTY22111018150PE,104.8,ROLL
2022-11-07,2022-11-07 13:15:37,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.2,NIFTY22111018200PE,132.1,ROLL
2022-11-07,2022-11-07 13:15:42,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.15,NIFTY22111018150PE,104.7,ROLL
2022-11-07,2022-11-07 13:17:44,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.25,NIFTY22111018200PE,131.2,ROLL
2022-11-07,2022-11-07 13:17:51,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,86.4,NIFTY22111018150PE,102.2,ROLL
2022-11-07,2022-11-07 13:17:54,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,64.2,NIFTY22111018200PE,129.0,ROLL
2022-11-07,2022-11-07 13:18:02,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.6,NIFTY22111018150PE,102.6,ROLL
2022-11-07,2022-11-07 13:18:05,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.5,NIFTY22111018200PE,130.8,ROLL
2022-11-07,2022-11-07 13:18:10,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.7,NIFTY22111018150PE,102.8,ROLL
2022-11-07,2022-11-07 13:18:18,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.75,NIFTY22111018200PE,130.3,ROLL
2022-11-07,2022-11-07 13:19:19,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.9,NIFTY22111018150PE,103.1,ROLL
2022-11-07,2022-11-07 13:19:20,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.55,NIFTY22111018200PE,130.7,ROLL
2022-11-07,2022-11-07 13:19:21,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.85,NIFTY22111018150PE,103.45,ROLL
2022-11-07,2022-11-07 13:19:28,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.65,NIFTY22111018200PE,131.0,ROLL
2022-11-07,2022-11-07 13:19:29,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,86.4,NIFTY22111018150PE,102.8,ROLL
2022-11-07,2022-11-07 13:19:30,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,64.4,NIFTY22111018200PE,129.7,ROLL
2022-11-07,2022-11-07 13:20:49,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,86.0,NIFTY22111018150PE,103.2,ROLL
2022-11-07,2022-11-07 13:20:52,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,63.45,NIFTY22111018200PE,130.95,ROLL
2022-11-07,2022-11-07 13:20:54,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,85.9,NIFTY22111018150PE,103.05,ROLL
2022-11-07,2022-11-07 13:31:06,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.5,NIFTY22111018100PE,109.45,ROLL
2022-11-07,2022-11-07 13:31:07,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.55,NIFTY22111018150PE,137.9,ROLL
2022-11-07,2022-11-07 13:31:08,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.5,NIFTY22111018100PE,110.65,ROLL
2022-11-07,2022-11-07 13:31:50,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.9,NIFTY22111018150PE,137.3,ROLL
2022-11-07,2022-11-07 13:31:52,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.2,NIFTY22111018100PE,109.7,ROLL
2022-11-07,2022-11-07 13:31:53,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.6,NIFTY22111018150PE,137.6,ROLL
2022-11-07,2022-11-07 13:31:56,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.5,NIFTY22111018100PE,109.1,ROLL
2022-11-07,2022-11-07 13:31:57,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.95,NIFTY22111018150PE,137.05,ROLL
2022-11-07,2022-11-07 13:31:58,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.2,NIFTY22111018100PE,109.9,ROLL
2022-11-07,2022-11-07 13:32:01,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.45,NIFTY22111018150PE,138.65,ROLL
2022-11-07,2022-11-07 13:32:02,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.45,NIFTY22111018100PE,111.05,ROLL
2022-11-07,2022-11-07 13:32:08,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.25,NIFTY22111018150PE,138.85,ROLL
2022-11-07,2022-11-07 13:32:09,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.05,NIFTY22111018100PE,109.8,ROLL
2022-11-07,2022-11-07 13:32:10,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.55,NIFTY22111018150PE,138.0,ROLL
2022-11-07,2022-11-07 13:32:13,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.25,NIFTY22111018100PE,110.0,ROLL
2022-11-07,2022-11-07 13:32:14,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.75,NIFTY22111018150PE,138.25,ROLL
2022-11-07,2022-11-07 13:32:21,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,90.95,NIFTY22111018100PE,110.6,ROLL
2022-11-07,2022-11-07 13:32:24,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.45,NIFTY22111018150PE,139.05,ROLL
2022-11-07,2022-11-07 13:32:25,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,91.0,NIFTY22111018100PE,109.95,ROLL
2022-11-07,2022-11-07 13:32:26,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.75,NIFTY22111018150PE,138.0,ROLL
2022-11-07,2022-11-07 13:32:30,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,90.9,NIFTY22111018100PE,110.2,ROLL
2022-11-07,2022-11-07 13:32:32,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.45,NIFTY22111018150PE,138.8,ROLL
2022-11-07,2022-11-07 13:32:40,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,90.8,NIFTY22111018100PE,110.3,ROLL
2022-11-07,2022-11-07 13:32:47,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.25,NIFTY22111018150PE,138.8,ROLL
2022-11-07,2022-11-07 13:32:48,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,90.75,NIFTY22111018100PE,109.5,ROLL
2022-11-07,2022-11-07 13:32:53,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,69.25,NIFTY22111018150PE,138.2,ROLL
2022-11-07,2022-11-07 13:32:57,NIFTY,HOLDING,18100.0,NIFTY22111018100CE,90.3,NIFTY22111018100PE,110.7,ROLL
2022-11-07,2022-11-07 13:33:33,NIFTY,HOLDING,18150.0,NIFTY22111018150CE,70.15,NIFTY22111018150PE,136.65,ROLL
2022-11-07,2022-11-07 13:59:01,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,62.25,NIFTY22111018200PE,129.5,ROLL
2022-11-07,2022-11-07 14:19:39,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,57.5,NIFTY22111018250PE,129.4,ROLL
2022-11-07,2022-11-07 14:19:45,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,78.6,NIFTY22111018200PE,102.05,ROLL
2022-11-07,2022-11-07 14:19:47,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.85,NIFTY22111018250PE,130.85,ROLL
2022-11-07,2022-11-07 14:20:07,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.8,NIFTY22111018200PE,102.9,ROLL
2022-11-07,2022-11-07 14:20:12,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.1,NIFTY22111018250PE,131.75,ROLL
2022-11-07,2022-11-07 14:20:14,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.35,NIFTY22111018200PE,103.55,ROLL
2022-11-07,2022-11-07 14:21:09,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.55,NIFTY22111018250PE,131.15,ROLL
2022-11-07,2022-11-07 14:21:13,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,78.5,NIFTY22111018200PE,102.5,ROLL
2022-11-07,2022-11-07 14:21:14,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.5,NIFTY22111018250PE,130.6,ROLL
2022-11-07,2022-11-07 14:21:22,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.7,NIFTY22111018200PE,103.15,ROLL
2022-11-07,2022-11-07 14:21:57,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.5,NIFTY22111018250PE,130.6,ROLL
2022-11-07,2022-11-07 14:22:23,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.5,NIFTY22111018200PE,102.65,ROLL
2022-11-07,2022-11-07 14:22:24,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.0,NIFTY22111018250PE,131.1,ROLL
2022-11-07,2022-11-07 14:22:27,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.45,NIFTY22111018200PE,103.1,ROLL
2022-11-07,2022-11-07 14:23:12,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.3,NIFTY22111018250PE,130.25,ROLL
2022-11-07,2022-11-07 14:23:16,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.85,NIFTY22111018200PE,102.3,ROLL
2022-11-07,2022-11-07 14:23:17,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.15,NIFTY22111018250PE,131.0,ROLL
2022-11-07,2022-11-07 14:23:19,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.3,NIFTY22111018200PE,102.65,ROLL
2022-11-07,2022-11-07 14:23:22,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,55.95,NIFTY22111018250PE,131.6,ROLL
2022-11-07,2022-11-07 14:23:30,NIFTY,HOLDING,18200.0,NIFTY22111018200CE,77.15,NIFTY22111018200PE,103.0,ROLL
2022-11-07,2022-11-07 14:23:59,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,56.6,NIFTY22111018250PE,129.8,ROLL
2022-11-07,2022-11-07 15:01:32,NIFTY,HOLDING,18300.0,NIFTY22111018300CE,48.7,NIFTY22111018300PE,124.75,ROLL
2022-11-07,2022-11-07 15:01:33,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,69.6,NIFTY22111018250PE,95.35,ROLL
2022-11-07,2022-11-07 15:01:36,NIFTY,HOLDING,18300.0,NIFTY22111018300CE,48.8,NIFTY22111018300PE,124.95,ROLL
2022-11-07,2022-11-07 15:01:41,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,68.95,NIFTY22111018250PE,96.45,ROLL
2022-11-07,2022-11-07 15:01:44,NIFTY,HOLDING,18300.0,NIFTY22111018300CE,47.95,NIFTY22111018300PE,125.75,ROLL
2022-11-07,2022-11-07 15:01:45,NIFTY,HOLDING,18250.0,NIFTY22111018250CE,69.1,NIFTY22111018250PE,96.7,ROLL
2022-11-07,2022-11-07 15:29:59,NIFTY,FLAT,,,,,,SQUAREOFF
2022-11-07,2022-11-07 09:15:00,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,249.7,BANKNIFTY22111041800PE,329.95,ENTRY
2022-11-07,2022-11-07 09:15:06,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,251.9,BANKNIFTY22111041700PE,319.5,ROLL
2022-11-07,2022-11-07 09:15:28,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,228.65,BANKNIFTY22111041800PE,385.4,ROLL
2022-11-07,2022-11-07 09:16:16,BANKNIFTY,HOLDING,41900.0,BANKNIFTY22111041900CE,226.8,BANKNIFTY22111041900PE,370.3,ROLL
2022-11-07,2022-11-07 09:16:47,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,262.6,BANKNIFTY22111041800PE,321.25,ROLL
2022-11-07,2022-11-07 09:17:10,BANKNIFTY,HOLDING,41900.0,BANKNIFTY22111041900CE,219.6,BANKNIFTY22111041900PE,382.0,ROLL
2022-11-07,2022-11-07 09:17:12,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,252.8,BANKNIFTY22111041800PE,334.05,ROLL
2022-11-07,2022-11-07 09:20:10,BANKNIFTY,HOLDING,41900.0,BANKNIFTY22111041900CE,210.2,BANKNIFTY22111041900PE,363.85,ROLL
2022-11-07,2022-11-07 09:20:14,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,249.05,BANKNIFTY22111041800PE,317.65,ROLL
2022-11-07,2022-11-07 09:51:56,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,236.7,BANKNIFTY22111041700PE,304.75,ROLL
2022-11-07,2022-11-07 09:52:04,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,192.65,BANKNIFTY22111041800PE,357.0,ROLL
2022-11-07,2022-11-07 09:52:07,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,238.0,BANKNIFTY22111041700PE,302.9,ROLL
2022-11-07,2022-11-07 09:52:09,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,192.95,BANKNIFTY22111041800PE,356.95,ROLL
2022-11-07,2022-11-07 09:52:14,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,236.9,BANKNIFTY22111041700PE,302.15,ROLL
2022-11-07,2022-11-07 09:52:16,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,195.0,BANKNIFTY22111041800PE,355.8,ROLL
2022-11-07,2022-11-07 09:52:21,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,239.6,BANKNIFTY22111041700PE,299.55,ROLL
2022-11-07,2022-11-07 09:52:22,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,194.65,BANKNIFTY22111041800PE,354.55,ROLL
2022-11-07,2022-11-07 09:54:48,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,239.1,BANKNIFTY22111041700PE,300.95,ROLL
2022-11-07,2022-11-07 09:54:59,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,195.2,BANKNIFTY22111041800PE,352.55,ROLL
2022-11-07,2022-11-07 09:55:01,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,238.1,BANKNIFTY22111041700PE,300.55,ROLL
2022-11-07,2022-11-07 09:55:09,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,193.8,BANKNIFTY22111041800PE,353.2,ROLL
2022-11-07,2022-11-07 09:55:16,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,237.8,BANKNIFTY22111041700PE,299.4,ROLL
2022-11-07,2022-11-07 09:55:19,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,194.3,BANKNIFTY22111041800PE,352.55,ROLL
2022-11-07,2022-11-07 09:55:22,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,241.45,BANKNIFTY22111041700PE,297.3,ROLL
2022-11-07,2022-11-07 09:55:24,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,195.45,BANKNIFTY22111041800PE,351.95,ROLL
2022-11-07,2022-11-07 09:55:32,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,241.15,BANKNIFTY22111041700PE,297.0,ROLL
2022-11-07,2022-11-07 09:55:34,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,195.95,BANKNIFTY22111041800PE,350.9,ROLL
2022-11-07,2022-11-07 10:14:01,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,236.0,BANKNIFTY22111041700PE,298.0,ROLL
2022-11-07,2022-11-07 10:14:20,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,190.25,BANKNIFTY22111041800PE,353.2,ROLL
2022-11-07,2022-11-07 10:14:21,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,234.2,BANKNIFTY22111041700PE,298.95,ROLL
2022-11-07,2022-11-07 10:14:47,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,190.6,BANKNIFTY22111041800PE,353.3,ROLL
2022-11-07,2022-11-07 10:14:48,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,235.5,BANKNIFTY22111041700PE,298.6,ROLL
2022-11-07,2022-11-07 10:15:39,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,190.05,BANKNIFTY22111041800PE,352.05,ROLL
2022-11-07,2022-11-07 10:15:43,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,234.85,BANKNIFTY22111041700PE,297.6,ROLL
2022-11-07,2022-11-07 10:15:49,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,190.8,BANKNIFTY22111041800PE,350.9,ROLL
2022-11-07,2022-11-07 10:16:04,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,232.75,BANKNIFTY22111041700PE,299.85,ROLL
2022-11-07,2022-11-07 10:16:37,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,189.35,BANKNIFTY22111041800PE,353.3,ROLL
2022-11-07,2022-11-07 10:16:39,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,234.7,BANKNIFTY22111041700PE,298.55,ROLL
2022-11-07,2022-11-07 10:16:41,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,190.35,BANKNIFTY22111041800PE,353.4,ROLL
2022-11-07,2022-11-07 10:17:05,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,235.05,BANKNIFTY22111041700PE,297.3,ROLL
2022-11-07,2022-11-07 10:18:35,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,191.8,BANKNIFTY22111041800PE,351.0,ROLL
2022-11-07,2022-11-07 10:18:46,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,235.3,BANKNIFTY22111041700PE,298.35,ROLL
2022-11-07,2022-11-07 10:22:43,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,186.8,BANKNIFTY22111041800PE,352.9,ROLL
2022-11-07,2022-11-07 10:22:45,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,230.6,BANKNIFTY22111041700PE,297.35,ROLL
2022-11-07,2022-11-07 10:24:50,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,189.2,BANKNIFTY22111041800PE,348.0,ROLL
2022-11-07,2022-11-07 10:25:21,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,234.35,BANKNIFTY22111041700PE,294.2,ROLL
2022-11-07,2022-11-07 10:25:23,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,188.5,BANKNIFTY22111041800PE,350.45,ROLL
2022-11-07,2022-11-07 10:25:56,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,232.55,BANKNIFTY22111041700PE,298.0,ROLL
2022-11-07,2022-11-07 10:25:59,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,188.4,BANKNIFTY22111041800PE,350.85,ROLL
2022-11-07,2022-11-07 10:26:07,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,232.8,BANKNIFTY22111041700PE,298.1,ROLL
2022-11-07,2022-11-07 10:27:09,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,188.65,BANKNIFTY22111041800PE,350.65,ROLL
2022-11-07,2022-11-07 10:28:55,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,231.05,BANKNIFTY22111041700PE,297.45,ROLL
2022-11-07,2022-11-07 10:28:58,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,188.4,BANKNIFTY22111041800PE,351.6,ROLL
2022-11-07,2022-11-07 10:29:00,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,235.05,BANKNIFTY22111041700PE,295.85,ROLL
2022-11-07,2022-11-07 10:29:03,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,191.0,BANKNIFTY22111041800PE,347.65,ROLL
2022-11-07,2022-11-07 10:31:07,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,232.8,BANKNIFTY22111041700PE,292.95,ROLL
2022-11-07,2022-11-07 10:31:10,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,188.2,BANKNIFTY22111041800PE,347.55,ROLL
2022-11-07,2022-11-07 10:31:49,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,230.65,BANKNIFTY22111041700PE,294.7,ROLL
2022-11-07,2022-11-07 10:31:56,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,187.7,BANKNIFTY22111041800PE,348.4,ROLL
2022-11-07,2022-11-07 10:32:03,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,232.4,BANKNIFTY22111041700PE,293.25,ROLL
2022-11-07,2022-11-07 10:32:09,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,187.85,BANKNIFTY22111041800PE,350.6,ROLL
2022-11-07,2022-11-07 10:33:09,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,231.05,BANKNIFTY22111041700PE,297.45,ROLL
2022-11-07,2022-11-07 10:33:14,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22111041800CE,186.75,BANKNIFTY22111041800PE,352.75,ROLL
2022-11-07,2022-11-07 10:33:16,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,231.2,BANKNIFTY22111041700PE,298.45,ROLL
2022-11-07,2022-11-07 10:45:51,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,241.1,BANKNIFTY22111041600PE,330.0,ROLL
2022-11-07,2022-11-07 10:45:54,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,203.6,BANKNIFTY22111041700PE,356.6,ROLL
2022-11-07,2022-11-07 10:46:19,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,244.25,BANKNIFTY22111041600PE,302.7,ROLL
2022-11-07,2022-11-07 10:46:20,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,196.95,BANKNIFTY22111041700PE,359.1,ROLL
2022-11-07,2022-11-07 10:46:25,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,241.85,BANKNIFTY22111041600PE,304.2,ROLL
2022-11-07,2022-11-07 10:46:27,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,196.5,BANKNIFTY22111041700PE,354.6,ROLL
2022-11-07,2022-11-07 10:46:32,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,241.7,BANKNIFTY22111041600PE,302.35,ROLL
2022-11-07,2022-11-07 10:46:37,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,197.1,BANKNIFTY22111041700PE,356.2,ROLL
2022-11-07,2022-11-07 10:50:03,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,241.15,BANKNIFTY22111041600PE,301.5,ROLL
2022-11-07,2022-11-07 10:50:17,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,194.2,BANKNIFTY22111041700PE,356.55,ROLL
2022-11-07,2022-11-07 10:50:19,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,240.5,BANKNIFTY22111041600PE,302.65,ROLL
2022-11-07,2022-11-07 12:17:04,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,191.45,BANKNIFTY22111041700PE,349.25,ROLL
2022-11-07,2022-11-07 12:17:08,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,236.75,BANKNIFTY22111041600PE,294.0,ROLL
2022-11-07,2022-11-07 12:17:10,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,190.7,BANKNIFTY22111041700PE,347.8,ROLL
2022-11-07,2022-11-07 12:17:12,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,235.35,BANKNIFTY22111041600PE,297.65,ROLL
2022-11-07,2022-11-07 12:17:18,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,190.9,BANKNIFTY22111041700PE,351.2,ROLL
2022-11-07,2022-11-07 12:17:20,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,236.7,BANKNIFTY22111041600PE,295.45,ROLL
2022-11-07,2022-11-07 13:01:19,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,194.5,BANKNIFTY22111041700PE,354.0,ROLL
2022-11-07,2022-11-07 13:01:37,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,240.75,BANKNIFTY22111041600PE,300.35,ROLL
2022-11-07,2022-11-07 13:01:39,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,195.15,BANKNIFTY22111041700PE,355.5,ROLL
2022-11-07,2022-11-07 13:01:41,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22111041600CE,241.2,BANKNIFTY22111041600PE,300.75,ROLL
2022-11-07,2022-11-07 13:01:42,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22111041700CE,196.9,BANKNIFTY22111041700PE,352.5,ROLL
