trade_date,filename,underlier,expiry_date,strike,option_type,instrument_name,parse_status,failure_reason
2022-11-11,BANKNIFTY22120139300PE.csv,BANKNIFTY,2022-12-01,39300,PE,BANKNIFTY22120139300PE,OK,None
2022-11-11,BANKNIFTY22120139400PE.csv,BANKNIFTY,2022-12-01,39400,PE,BANKNIFTY22120139400PE,OK,None
2022-11-11,BANKNIFTY22120139500PE.csv,BANKNIFTY,2022-12-01,39500,PE,BANKNIFTY22120139500PE,OK,None
2022-11-11,BANKNIFTY22120140000CE.csv,BANKNIFTY,2022-12-01,40000,CE,BANKNIFTY22120140000CE,OK,None
2022-11-11,BANKNIFTY22120140000PE.csv,BANKNIFTY,2022-12-01,40000,PE,BANKNIFTY22120140000PE,OK,None
2022-11-11,BANKNIFTY22120140500CE.csv,BANKNIFTY,2022-12-01,40500,CE,BANKNIFTY22120140500CE,OK,None
2022-11-11,BANKNIFTY22120140500PE.csv,BANKNIFTY,2022-12-01,40500,PE,BANKNIFTY22120140500PE,OK,None
2022-11-11,BANKNIFTY22120140600CE.csv,BANKNIFTY,2022-12-01,40600,CE,BANKNIFTY22120140600CE,OK,None
2022-11-11,BANKNIFTY22120140700CE.csv,BANKNIFTY,2022-12-01,40700,CE,BANKNIFTY22120140700CE,OK,None
2022-11-11,BANKNIFTY22120140800CE.csv,BANKNIFTY,2022-12-01,40800,CE,BANKNIFTY22120140800CE,OK,None
2022-11-11,BANKNIFTY22120140900CE.csv,BANKNIFTY,2022-12-01,40900,CE,BANKNIFTY22120140900CE,OK,None
2022-11-11,BANKNIFTY22120141000CE.csv,BANKNIFTY,2022-12-01,41000,CE,BANKNIFTY22120141000CE,OK,None
2022-11-11,BANKNIFTY22120141000PE.csv,BANKNIFTY,2022-12-01,41000,PE,BANKNIFTY22120141000PE,OK,None
2022-11-11,BANKNIFTY22120141100CE.csv,BANKNIFTY,2022-12-01,41100,CE,BANKNIFTY22120141100CE,OK,None
2022-11-11,BANKNIFTY22120141100PE.csv,BANKNIFTY,2022-12-01,41100,PE,BANKNIFTY22120141100PE,OK,None
2022-11-11,BANKNIFTY22120141200CE.csv,BANKNIFTY,2022-12-01,41200,CE,BANKNIFTY22120141200CE,OK,None
2022-11-11,BANKNIFTY22120141200PE.csv,BANKNIFTY,2022-12-01,41200,PE,BANKNIFTY22120141200PE,OK,None
2022-11-11,BANKNIFTY22120141300CE.csv,BANKNIFTY,2022-12-01,41300,CE,BANKNIFTY22120141300CE,OK,None
2022-11-11,BANKNIFTY22120141300PE.csv,BANKNIFTY,2022-12-01,41300,PE,BANKNIFTY22120141300PE,OK,None
2022-11-11,BANKNIFTY22120141400CE.csv,BANKNIFTY,2022-12-01,41400,CE,BANKNIFTY22120141400CE,OK,None
2022-11-11,BANKNIFTY22120141400PE.csv,BANKNIFTY,2022-12-01,41400,PE,BANKNIFTY22120141400PE,OK,None
2022-11-11,BANKNIFTY22120141500CE.csv,BANKNIFTY,2022-12-01,41500,CE,BANKNIFTY22120141500CE,OK,None
2022-11-11,BANKNIFTY22120141500PE.csv,BANKNIFTY,2022-12-01,41500,PE,BANKNIFTY22120141500PE,OK,None
2022-11-11,BANKNIFTY22120141600CE.csv,BANKNIFTY,2022-12-01,41600,CE,BANKNIFTY22120141600CE,OK,None
2022-11-11,BANKNIFTY22120141600PE.csv,BANKNIFTY,2022-12-01,41600,PE,BANKNIFTY22120141600PE,OK,None
2022-11-11,BANKNIFTY22120141700CE.csv,BANKNIFTY,2022-12-01,41700,CE,BANKNIFTY22120141700CE,OK,None
2022-11-11,BANKNIFTY22120141700PE.csv,BANKNIFTY,2022-12-01,41700,PE,BANKNIFTY22120141700PE,OK,None
2022-11-11,BANKNIFTY22120141800CE.csv,BANKNIFTY,2022-12-01,41800,CE,BANKNIFTY22120141800CE,OK,None
2022-11-11,BANKNIFTY22120141800PE.csv,BANKNIFTY,2022-12-01,41800,PE,BANKNIFTY22120141800PE,OK,None
2022-11-11,BANKNIFTY22120141900CE.csv,BANKNIFTY,2022-12-01,41900,CE,BANKNIFTY22120141900CE,OK,None
2022-11-11,BANKNIFTY22120141900PE.csv,BANKNIFTY,2022-12-01,41900,PE,BANKNIFTY22120141900PE,OK,None
2022-11-11,BANKNIFTY22120142000CE.csv,BANKNIFTY,2022-12-01,42000,CE,BANKNIFTY22120142000CE,OK,None
2022-11-11,BANKNIFTY22120142000PE.csv,BANKNIFTY,2022-12-01,42000,PE,BANKNIFTY22120142000PE,OK,None
2022-11-11,BANKNIFTY22120142100CE.csv,BANKNIFTY,2022-12-01,42100,CE,BANKNIFTY22120142100CE,OK,None
2022-11-11,BANKNIFTY22120142100PE.csv,BANKNIFTY,2022-12-01,42100,PE,BANKNIFTY22120142100PE,OK,None
2022-11-11,BANKNIFTY22120142200CE.csv,BANKNIFTY,2022-12-01,42200,CE,BANKNIFTY22120142200CE,OK,None
2022-11-11,BANKNIFTY22120142200PE.csv,BANKNIFTY,2022-12-01,42200,PE,BANKNIFTY22120142200PE,OK,None
2022-11-11,BANKNIFTY22120142300CE.csv,BANKNIFTY,2022-12-01,42300,CE,BANKNIFTY22120142300CE,OK,None
2022-11-11,BANKNIFTY22120142300PE.csv,BANKNIFTY,2022-12-01,42300,PE,BANKNIFTY22120142300PE,OK,None
2022-11-11,BANKNIFTY22120142400CE.csv,BANKNIFTY,2022-12-01,42400,CE,BANKNIFTY22120142400CE,OK,None
2022-11-11,BANKNIFTY22120142400PE.csv,BANKNIFTY,2022-12-01,42400,PE,BANKNIFTY22120142400PE,OK,None
2022-11-11,BANKNIFTY22120142500CE.csv,BANKNIFTY,2022-12-01,42500,CE,BANKNIFTY22120142500CE,OK,None
2022-11-11,BANKNIFTY22120142500PE.csv,BANKNIFTY,2022-12-01,42500,PE,BANKNIFTY22120142500PE,OK,None
2022-11-11,BANKNIFTY22120142600CE.csv,BANKNIFTY,2022-12-01,42600,CE,BANKNIFTY22120142600CE,OK,None
2022-11-11,BANKNIFTY22120142600PE.csv,BANKNIFTY,2022-12-01,42600,PE,BANKNIFTY22120142600PE,OK,None
2022-11-11,BANKNIFTY22120142700CE.csv,BANKNIFTY,2022-12-01,42700,CE,BANKNIFTY22120142700CE,OK,None
2022-11-11,BANKNIFTY22120142700PE.csv,BANKNIFTY,2022-12-01,42700,PE,BANKNIFTY22120142700PE,OK,None
2022-11-11,BANKNIFTY22120142800CE.csv,BANKNIFTY,2022-12-01,42800,CE,BANKNIFTY22120142800CE,OK,None
2022-11-11,BANKNIFTY22120142800PE.csv,BANKNIFTY,2022-12-01,42800,PE,BANKNIFTY22120142800PE,OK,None
2022-11-11,BANKNIFTY22120142900CE.csv,BANKNIFTY,2022-12-01,42900,CE,BANKNIFTY22120142900CE,OK,None
2022-11-11,BANKNIFTY22120142900PE.csv,BANKNIFTY,2022-12-01,42900,PE,BANKNIFTY22120142900PE,OK,None
2022-11-11,BANKNIFTY22120143000CE.csv,BANKNIFTY,2022-12-01,43000,CE,BANKNIFTY22120143000CE,OK,None
2022-11-11,BANKNIFTY22120143000PE.csv,BANKNIFTY,2022-12-01,43000,PE,BANKNIFTY22120143000PE,OK,None
2022-11-11,BANKNIFTY22120143100PE.csv,BANKNIFTY,2022-12-01,43100,PE,BANKNIFTY22120143100PE,OK,None
2022-11-11,BANKNIFTY22120143200CE.csv,BANKNIFTY,2022-12-01,43200,CE,BANKNIFTY22120143200CE,OK,None
2022-11-11,BANKNIFTY22120143200PE.csv,BANKNIFTY,2022-12-01,43200,PE,BANKNIFTY22120143200PE,OK,None
2022-11-11,BANKNIFTY22120143300CE.csv,BANKNIFTY,2022-12-01,43300,CE,BANKNIFTY22120143300CE,OK,None
2022-11-11,BANKNIFTY22120143300PE.csv,BANKNIFTY,2022-12-01,43300,PE,BANKNIFTY22120143300PE,OK,None
2022-11-11,BANKNIFTY22120143400CE.csv,BANKNIFTY,2022-12-01,43400,CE,BANKNIFTY22120143400CE,OK,None
2022-11-11,BANKNIFTY22120143400PE.csv,BANKNIFTY,2022-12-01,43400,PE,BANKNIFTY22120143400PE,OK,None
2022-11-11,BANKNIFTY22120143500CE.csv,BANKNIFTY,2022-12-01,43500,CE,BANKNIFTY22120143500CE,OK,None
2022-11-11,BANKNIFTY22120143500PE.csv,BANKNIFTY,2022-12-01,43500,PE,BANKNIFTY22120143500PE,OK,None
2022-11-11,BANKNIFTY22120143600CE.csv,BANKNIFTY,2022-12-01,43600,CE,BANKNIFTY22120143600CE,OK,None
2022-11-11,BANKNIFTY22120143600PE.csv,BANKNIFTY,2022-12-01,43600,PE,BANKNIFTY22120143600PE,OK,None
2022-11-11,BANKNIFTY22120143700CE.csv,BANKNIFTY,2022-12-01,43700,CE,BANKNIFTY22120143700CE,OK,None
2022-11-11,BANKNIFTY22120143700PE.csv,BANKNIFTY,2022-12-01,43700,PE,BANKNIFTY22120143700PE,OK,None
2022-11-11,BANKNIFTY22120143800PE.csv,BANKNIFTY,2022-12-01,43800,PE,BANKNIFTY22120143800PE,OK,None
2022-11-11,BANKNIFTY22120144000CE.csv,BANKNIFTY,2022-12-01,44000,CE,BANKNIFTY22120144000CE,OK,None
2022-11-11,BANKNIFTY22120144000PE.csv,BANKNIFTY,2022-12-01,44000,PE,BANKNIFTY22120144000PE,OK,None
2022-11-11,BANKNIFTY22120144500CE.csv,BANKNIFTY,2022-12-01,44500,CE,BANKNIFTY22120144500CE,OK,None
2022-11-11,BANKNIFTY22120145000CE.csv,BANKNIFTY,2022-12-01,45000,CE,BANKNIFTY22120145000CE,OK,None
2022-11-11,BANKNIFTY22120145500CE.csv,BANKNIFTY,2022-12-01,45500,CE,BANKNIFTY22120145500CE,OK,None
2022-11-11,BANKNIFTY22120146000CE.csv,BANKNIFTY,2022-12-01,46000,CE,BANKNIFTY22120146000CE,OK,None
2022-11-11,BANKNIFTY22120146500CE.csv,BANKNIFTY,2022-12-01,46500,CE,BANKNIFTY22120146500CE,OK,None
2022-11-11,BANKNIFTY22120836000PE.csv,BANKNIFTY,2022-12-08,36000,PE,BANKNIFTY22120836000PE,OK,None
2022-11-11,BANKNIFTY22120837000PE.csv,BANKNIFTY,2022-12-08,37000,PE,BANKNIFTY22120837000PE,OK,None
2022-11-11,BANKNIFTY22120838500PE.csv,BANKNIFTY,2022-12-08,38500,PE,BANKNIFTY22120838500PE,OK,None
2022-11-11,BANKNIFTY22120839000PE.csv,BANKNIFTY,2022-12-08,39000,PE,BANKNIFTY22120839000PE,OK,None
2022-11-11,BANKNIFTY22120840000PE.csv,BANKNIFTY,2022-12-08,40000,PE,BANKNIFTY22120840000PE,OK,None
2022-11-11,BANKNIFTY22120841500PE.csv,BANKNIFTY,2022-12-08,41500,PE,BANKNIFTY22120841500PE,OK,None
2022-11-11,BANKNIFTY22120841800CE.csv,BANKNIFTY,2022-12-08,41800,CE,BANKNIFTY22120841800CE,OK,None
2022-11-11,BANKNIFTY22120841800PE.csv,BANKNIFTY,2022-12-08,41800,PE,BANKNIFTY22120841800PE,OK,None
2022-11-11,BANKNIFTY22120842000CE.csv,BANKNIFTY,2022-12-08,42000,CE,BANKNIFTY22120842000CE,OK,None
2022-11-11,BANKNIFTY22120842000PE.csv,BANKNIFTY,2022-12-08,42000,PE,BANKNIFTY22120842000PE,OK,None
2022-11-11,BANKNIFTY22120842200PE.csv,BANKNIFTY,2022-12-08,42200,PE,BANKNIFTY22120842200PE,OK,None
2022-11-11,BANKNIFTY22120842500CE.csv,BANKNIFTY,2022-12-08,42500,CE,BANKNIFTY22120842500CE,OK,None
2022-11-11,BANKNIFTY22120844100CE.csv,BANKNIFTY,2022-12-08,44100,CE,BANKNIFTY22120844100CE,OK,None
2022-11-11,BANKNIFTY22120844300CE.csv,BANKNIFTY,2022-12-08,44300,CE,BANKNIFTY22120844300CE,OK,None
2022-11-11,BANKNIFTY22120845000CE.csv,BANKNIFTY,2022-12-08,45000,CE,BANKNIFTY22120845000CE,OK,None
2022-11-11,BANKNIFTY22121543000CE.csv,BANKNIFTY,2022-12-15,43000,CE,BANKNIFTY22121543000CE,OK,None
2022-11-11,BANKNIFTY22121544000CE.csv,BANKNIFTY,2022-12-15,44000,CE,BANKNIFTY22121544000CE,OK,None
2022-11-11,BANKNIFTY22122930000PE.csv,BANKNIFTY,2022-12-29,30000,PE,BANKNIFTY22122930000PE,OK,None
2022-11-11,BANKNIFTY22122931500PE.csv,BANKNIFTY,2022-12-29,31500,PE,BANKNIFTY22122931500PE,OK,None
2022-11-11,BANKNIFTY22122932500PE.csv,BANKNIFTY,2022-12-29,32500,PE,BANKNIFTY22122932500PE,OK,None
2022-11-11,BANKNIFTY22122933000PE.csv,BANKNIFTY,2022-12-29,33000,PE,BANKNIFTY22122933000PE,OK,None
2022-11-11,BANKNIFTY22122933500PE.csv,BANKNIFTY,2022-12-29,33500,PE,BANKNIFTY22122933500PE,OK,None
2022-11-11,BANKNIFTY22122934000PE.csv,BANKNIFTY,2022-12-29,34000,PE,BANKNIFTY22122934000PE,OK,None
2022-11-11,BANKNIFTY22122934500CE.csv,BANKNIFTY,2022-12-29,34500,CE,BANKNIFTY22122934500CE,OK,None
2022-11-11,BANKNIFTY22122934500PE.csv,BANKNIFTY,2022-12-29,34500,PE,BANKNIFTY22122934500PE,OK,None
2022-11-11,BANKNIFTY22122935000CE.csv,BANKNIFTY,2022-12-29,35000,CE,BANKNIFTY22122935000CE,OK,None
2022-11-11,BANKNIFTY22122935000PE.csv,BANKNIFTY,2022-12-29,35000,PE,BANKNIFTY22122935000PE,OK,None
2022-11-11,BANKNIFTY22122935500PE.csv,BANKNIFTY,2022-12-29,35500,PE,BANKNIFTY22122935500PE,OK,None
2022-11-11,BANKNIFTY22122936000CE.csv,BANKNIFTY,2022-12-29,36000,CE,BANKNIFTY22122936000CE,OK,None
2022-11-11,BANKNIFTY22122936000PE.csv,BANKNIFTY,2022-12-29,36000,PE,BANKNIFTY22122936000PE,OK,None
2022-11-11,BANKNIFTY22122936300PE.csv,BANKNIFTY,2022-12-29,36300,PE,BANKNIFTY22122936300PE,OK,None
2022-11-11,BANKNIFTY22122936500PE.csv,BANKNIFTY,2022-12-29,36500,PE,BANKNIFTY22122936500PE,OK,None
2022-11-11,BANKNIFTY22122937000CE.csv,BANKNIFTY,2022-12-29,37000,CE,BANKNIFTY22122937000CE,OK,None
2022-11-11,BANKNIFTY22122937000PE.csv,BANKNIFTY,2022-12-29,37000,PE,BANKNIFTY22122937000PE,OK,None
2022-11-11,BANKNIFTY22122937100PE.csv,BANKNIFTY,2022-12-29,37100,PE,BANKNIFTY22122937100PE,OK,None
2022-11-11,BANKNIFTY22122937200PE.csv,BANKNIFTY,2022-12-29,37200,PE,BANKNIFTY22122937200PE,OK,None
2022-11-11,BANKNIFTY22122937300PE.csv,BANKNIFTY,2022-12-29,37300,PE,BANKNIFTY22122937300PE,OK,None
2022-11-11,BANKNIFTY22122937400PE.csv,BANKNIFTY,2022-12-29,37400,PE,BANKNIFTY22122937400PE,OK,None
2022-11-11,BANKNIFTY22122937500CE.csv,BANKNIFTY,2022-12-29,37500,CE,BANKNIFTY22122937500CE,OK,None
2022-11-11,BANKNIFTY22122937500PE.csv,BANKNIFTY,2022-12-29,37500,PE,BANKNIFTY22122937500PE,OK,None
2022-11-11,BANKNIFTY22122937700PE.csv,BANKNIFTY,2022-12-29,37700,PE,BANKNIFTY22122937700PE,OK,None
2022-11-11,BANKNIFTY22122938000CE.csv,BANKNIFTY,2022-12-29,38000,CE,BANKNIFTY22122938000CE,OK,None
2022-11-11,BANKNIFTY22122938000PE.csv,BANKNIFTY,2022-12-29,38000,PE,BANKNIFTY22122938000PE,OK,None
2022-11-11,BANKNIFTY22122938100PE.csv,BANKNIFTY,2022-12-29,38100,PE,BANKNIFTY22122938100PE,OK,None
2022-11-11,BANKNIFTY22122938500CE.csv,BANKNIFTY,2022-12-29,38500,CE,BANKNIFTY22122938500CE,OK,None
2022-11-11,BANKNIFTY22122938500PE.csv,BANKNIFTY,2022-12-29,38500,PE,BANKNIFTY22122938500PE,OK,None
2022-11-11,BANKNIFTY22122938700CE.csv,BANKNIFTY,2022-12-29,38700,CE,BANKNIFTY22122938700CE,OK,None
2022-11-11,BANKNIFTY22122939000CE.csv,BANKNIFTY,2022-12-29,39000,CE,BANKNIFTY22122939000CE,OK,None
2022-11-11,BANKNIFTY22122939000PE.csv,BANKNIFTY,2022-12-29,39000,PE,BANKNIFTY22122939000PE,OK,None
2022-11-11,BANKNIFTY22122939100PE.csv,BANKNIFTY,2022-12-29,39100,PE,BANKNIFTY22122939100PE,OK,None
2022-11-11,BANKNIFTY22122939200CE.csv,BANKNIFTY,2022-12-29,39200,CE,BANKNIFTY22122939200CE,OK,None
2022-11-11,BANKNIFTY22122939200PE.csv,BANKNIFTY,2022-12-29,39200,PE,BANKNIFTY22122939200PE,OK,None
2022-11-11,BANKNIFTY22122939300CE.csv,BANKNIFTY,2022-12-29,39300,CE,BANKNIFTY22122939300CE,OK,None
2022-11-11,BANKNIFTY22122939300PE.csv,BANKNIFTY,2022-12-29,39300,PE,BANKNIFTY22122939300PE,OK,None
2022-11-11,BANKNIFTY22122939400CE.csv,BANKNIFTY,2022-12-29,39400,CE,BANKNIFTY22122939400CE,OK,None
2022-11-11,BANKNIFTY22122939400PE.csv,BANKNIFTY,2022-12-29,39400,PE,BANKNIFTY22122939400PE,OK,None
2022-11-11,BANKNIFTY22122939500CE.csv,BANKNIFTY,2022-12-29,39500,CE,BANKNIFTY22122939500CE,OK,None
2022-11-11,BANKNIFTY22122939500PE.csv,BANKNIFTY,2022-12-29,39500,PE,BANKNIFTY22122939500PE,OK,None
2022-11-11,BANKNIFTY22122939600CE.csv,BANKNIFTY,2022-12-29,39600,CE,BANKNIFTY22122939600CE,OK,None
2022-11-11,BANKNIFTY22122939600PE.csv,BANKNIFTY,2022-12-29,39600,PE,BANKNIFTY22122939600PE,OK,None
2022-11-11,BANKNIFTY22122939700CE.csv,BANKNIFTY,2022-12-29,39700,CE,BANKNIFTY22122939700CE,OK,None
2022-11-11,BANKNIFTY22122939700PE.csv,BANKNIFTY,2022-12-29,39700,PE,BANKNIFTY22122939700PE,OK,None
2022-11-11,BANKNIFTY22122939800CE.csv,BANKNIFTY,2022-12-29,39800,CE,BANKNIFTY22122939800CE,OK,None
2022-11-11,BANKNIFTY22122939800PE.csv,BANKNIFTY,2022-12-29,39800,PE,BANKNIFTY22122939800PE,OK,None
2022-11-11,BANKNIFTY22122939900PE.csv,BANKNIFTY,2022-12-29,39900,PE,BANKNIFTY22122939900PE,OK,None
2022-11-11,BANKNIFTY22122940000CE.csv,BANKNIFTY,2022-12-29,40000,CE,BANKNIFTY22122940000CE,OK,None
2022-11-11,BANKNIFTY22122940000PE.csv,BANKNIFTY,2022-12-29,40000,PE,BANKNIFTY22122940000PE,OK,None
2022-11-11,BANKNIFTY22122940100CE.csv,BANKNIFTY,2022-12-29,40100,CE,BANKNIFTY22122940100CE,OK,None
2022-11-11,BANKNIFTY22122940100PE.csv,BANKNIFTY,2022-12-29,40100,PE,BANKNIFTY22122940100PE,OK,None
2022-11-11,BANKNIFTY22122940200CE.csv,BANKNIFTY,2022-12-29,40200,CE,BANKNIFTY22122940200CE,OK,None
2022-11-11,BANKNIFTY22122940200PE.csv,BANKNIFTY,2022-12-29,40200,PE,BANKNIFTY22122940200PE,OK,None
2022-11-11,BANKNIFTY22122940300CE.csv,BANKNIFTY,2022-12-29,40300,CE,BANKNIFTY22122940300CE,OK,None
2022-11-11,BANKNIFTY22122940300PE.csv,BANKNIFTY,2022-12-29,40300,PE,BANKNIFTY22122940300PE,OK,None
2022-11-11,BANKNIFTY22122940400CE.csv,BANKNIFTY,2022-12-29,40400,CE,BANKNIFTY22122940400CE,OK,None
2022-11-11,BANKNIFTY22122940400PE.csv,BANKNIFTY,2022-12-29,40400,PE,BANKNIFTY22122940400PE,OK,None
2022-11-11,BANKNIFTY22122940500CE.csv,BANKNIFTY,2022-12-29,40500,CE,BANKNIFTY22122940500CE,OK,None
2022-11-11,BANKNIFTY22122940500PE.csv,BANKNIFTY,2022-12-29,40500,PE,BANKNIFTY22122940500PE,OK,None
2022-11-11,BANKNIFTY22122940600CE.csv,BANKNIFTY,2022-12-29,40600,CE,BANKNIFTY22122940600CE,OK,None
2022-11-11,BANKNIFTY22122940600PE.csv,BANKNIFTY,2022-12-29,40600,PE,BANKNIFTY22122940600PE,OK,None
2022-11-11,BANKNIFTY22122940700CE.csv,BANKNIFTY,2022-12-29,40700,CE,BANKNIFTY22122940700CE,OK,None
2022-11-11,BANKNIFTY22122940700PE.csv,BANKNIFTY,2022-12-29,40700,PE,BANKNIFTY22122940700PE,OK,None
2022-11-11,BANKNIFTY22122940800CE.csv,BANKNIFTY,2022-12-29,40800,CE,BANKNIFTY22122940800CE,OK,None
2022-11-11,BANKNIFTY22122940800PE.csv,BANKNIFTY,2022-12-29,40800,PE,BANKNIFTY22122940800PE,OK,None
2022-11-11,BANKNIFTY22122940900PE.csv,BANKNIFTY,2022-12-29,40900,PE,BANKNIFTY22122940900PE,OK,None
2022-11-11,BANKNIFTY22122941000CE.csv,BANKNIFTY,2022-12-29,41000,CE,BANKNIFTY22122941000CE,OK,None
2022-11-11,BANKNIFTY22122941000PE.csv,BANKNIFTY,2022-12-29,41000,PE,BANKNIFTY22122941000PE,OK,None
2022-11-11,BANKNIFTY22122941100CE.csv,BANKNIFTY,2022-12-29,41100,CE,BANKNIFTY22122941100CE,OK,None
2022-11-11,BANKNIFTY22122941100PE.csv,BANKNIFTY,2022-12-29,41100,PE,BANKNIFTY22122941100PE,OK,None
2022-11-11,BANKNIFTY22122941200CE.csv,BANKNIFTY,2022-12-29,41200,CE,BANKNIFTY22122941200CE,OK,None
2022-11-11,BANKNIFTY22122941200PE.csv,BANKNIFTY,2022-12-29,41200,PE,BANKNIFTY22122941200PE,OK,None
2022-11-11,BANKNIFTY22122941300CE.csv,BANKNIFTY,2022-12-29,41300,CE,BANKNIFTY22122941300CE,OK,None
2022-11-11,BANKNIFTY22122941300PE.csv,BANKNIFTY,2022-12-29,41300,PE,BANKNIFTY22122941300PE,OK,None
2022-11-11,BANKNIFTY22122941400CE.csv,BANKNIFTY,2022-12-29,41400,CE,BANKNIFTY22122941400CE,OK,None
2022-11-11,BANKNIFTY22122941400PE.csv,BANKNIFTY,2022-12-29,41400,PE,BANKNIFTY22122941400PE,OK,None
2022-11-11,BANKNIFTY22122941500CE.csv,BANKNIFTY,2022-12-29,41500,CE,BANKNIFTY22122941500CE,OK,None
2022-11-11,BANKNIFTY22122941500PE.csv,BANKNIFTY,2022-12-29,41500,PE,BANKNIFTY22122941500PE,OK,None
2022-11-11,BANKNIFTY22122941600CE.csv,BANKNIFTY,2022-12-29,41600,CE,BANKNIFTY22122941600CE,OK,None
2022-11-11,BANKNIFTY22122941600PE.csv,BANKNIFTY,2022-12-29,41600,PE,BANKNIFTY22122941600PE,OK,None
2022-11-11,BANKNIFTY22122941700CE.csv,BANKNIFTY,2022-12-29,41700,CE,BANKNIFTY22122941700CE,OK,None
2022-11-11,BANKNIFTY22122941700PE.csv,BANKNIFTY,2022-12-29,41700,PE,BANKNIFTY22122941700PE,OK,None
2022-11-11,BANKNIFTY22122941800CE.csv,BANKNIFTY,2022-12-29,41800,CE,BANKNIFTY22122941800CE,OK,None
2022-11-11,BANKNIFTY22122941800PE.csv,BANKNIFTY,2022-12-29,41800,PE,BANKNIFTY22122941800PE,OK,None
2022-11-11,BANKNIFTY22122941900CE.csv,BANKNIFTY,2022-12-29,41900,CE,BANKNIFTY22122941900CE,OK,None
2022-11-11,BANKNIFTY22122941900PE.csv,BANKNIFTY,2022-12-29,41900,PE,BANKNIFTY22122941900PE,OK,None
2022-11-11,BANKNIFTY22122942000CE.csv,BANKNIFTY,2022-12-29,42000,CE,BANKNIFTY22122942000CE,OK,None
2022-11-11,BANKNIFTY22122942000PE.csv,BANKNIFTY,2022-12-29,42000,PE,BANKNIFTY22122942000PE,OK,None
2022-11-11,BANKNIFTY22122942100CE.csv,BANKNIFTY,2022-12-29,42100,CE,BANKNIFTY22122942100CE,OK,None
2022-11-11,BANKNIFTY22122942100PE.csv,BANKNIFTY,2022-12-29,42100,PE,BANKNIFTY22122942100PE,OK,None
2022-11-11,BANKNIFTY22122942200CE.csv,BANKNIFTY,2022-12-29,42200,CE,BANKNIFTY22122942200CE,OK,None
2022-11-11,BANKNIFTY22122942200PE.csv,BANKNIFTY,2022-12-29,42200,PE,BANKNIFTY22122942200PE,OK,None
2022-11-11,BANKNIFTY22122942300CE.csv,BANKNIFTY,2022-12-29,42300,CE,BANKNIFTY22122942300CE,OK,None
2022-11-11,BANKNIFTY22122942300PE.csv,BANKNIFTY,2022-12-29,42300,PE,BANKNIFTY22122942300PE,OK,None
2022-11-11,BANKNIFTY22122942400CE.csv,BANKNIFTY,2022-12-29,42400,CE,BANKNIFTY22122942400CE,OK,None
2022-11-11,BANKNIFTY22122942400PE.csv,BANKNIFTY,2022-12-29,42400,PE,BANKNIFTY22122942400PE,OK,None
2022-11-11,BANKNIFTY22122942500CE.csv,BANKNIFTY,2022-12-29,42500,CE,BANKNIFTY22122942500CE,OK,None
2022-11-11,BANKNIFTY22122942500PE.csv,BANKNIFTY,2022-12-29,42500,PE,BANKNIFTY22122942500PE,OK,None
2022-11-11,BANKNIFTY22122942600CE.csv,BANKNIFTY,2022-12-29,42600,CE,BANKNIFTY22122942600CE,OK,None
2022-11-11,BANKNIFTY22122942600PE.csv,BANKNIFTY,2022-12-29,42600,PE,BANKNIFTY22122942600PE,OK,None
2022-11-11,BANKNIFTY22122942700CE.csv,BANKNIFTY,2022-12-29,42700,CE,BANKNIFTY22122942700CE,OK,None
2022-11-11,BANKNIFTY22122942700PE.csv,BANKNIFTY,2022-12-29,42700,PE,BANKNIFTY22122942700PE,OK,None
2022-11-11,BANKNIFTY22122942800CE.csv,BANKNIFTY,2022-12-29,42800,CE,BANKNIFTY22122942800CE,OK,None
2022-11-11,BANKNIFTY22122942800PE.csv,BANKNIFTY,2022-12-29,42800,PE,BANKNIFTY22122942800PE,OK,None
2022-11-11,BANKNIFTY22122942900CE.csv,BANKNIFTY,2022-12-29,42900,CE,BANKNIFTY22122942900CE,OK,None
2022-11-11,BANKNIFTY22122942900PE.csv,BANKNIFTY,2022-12-29,42900,PE,BANKNIFTY22122942900PE,OK,None
2022-11-11,BANKNIFTY22122943000CE.csv,BANKNIFTY,2022-12-29,43000,CE,BANKNIFTY22122943000CE,OK,None
2022-11-11,BANKNIFTY22122943000PE.csv,BANKNIFTY,2022-12-29,43000,PE,BANKNIFTY22122943000PE,OK,None
2022-11-11,BANKNIFTY22122943100CE.csv,BANKNIFTY,2022-12-29,43100,CE,BANKNIFTY22122943100CE,OK,None
2022-11-11,BANKNIFTY22122943100PE.csv,BANKNIFTY,2022-12-29,43100,PE,BANKNIFTY22122943100PE,OK,None
2022-11-11,BANKNIFTY22122943200CE.csv,BANKNIFTY,2022-12-29,43200,CE,BANKNIFTY22122943200CE,OK,None
2022-11-11,BANKNIFTY22122943200PE.csv,BANKNIFTY,2022-12-29,43200,PE,BANKNIFTY22122943200PE,OK,None
2022-11-11,BANKNIFTY22122943300CE.csv,BANKNIFTY,2022-12-29,43300,CE,BANKNIFTY22122943300CE,OK,None
2022-11-11,BANKNIFTY22122943400CE.csv,BANKNIFTY,2022-12-29,43400,CE,BANKNIFTY22122943400CE,OK,None
2022-11-11,BANKNIFTY22122943500CE.csv,BANKNIFTY,2022-12-29,43500,CE,BANKNIFTY22122943500CE,OK,None
2022-11-11,BANKNIFTY22122943500PE.csv,BANKNIFTY,2022-12-29,43500,PE,BANKNIFTY22122943500PE,OK,None
